Unnamed: 0,customer_id,date_registered,gender,birthdate,current_location,employer,job,age,salary,credit_card_provider
7324,25758d7fb6,7/30/2020,M,3/24/1946,General Region,Industry Category,Engineering,45-54,150K+,Mastercard
7325,b5ae7d3252,4/26/2021,M,5/20/1971,General Region,Industry Category,Management,55-64,150K+,VISA 13 digit
7326,5bb28f7703,6/3/2022,M,2/8/1908,General Region,Industry Category,Other,55-64,30K-50K,VISA 13 digit
7327,5d39ffd691,10/23/2021,F,8/14/2012,General Region,Industry Category,Other,25-34,50K-75K,Mastercard
7328,89269e4222,12/7/2019,F,6/21/2006,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
7329,13beb8fa2f,9/1/2021,M,11/19/1918,General Region,Industry Category,Other,55-64,150K+,Discover
7330,976f993327,11/21/2019,M,6/30/1984,General Region,Industry Category,Science & Research,25-34,30K-50K,Maestro
7331,8596f02ff4,2/21/2022,M,11/24/2008,General Region,Industry Category,Engineering,25-34,150K+,JCB 15 digit
7332,065fa920db,8/19/2019,M,5/26/1972,General Region,Industry Category,Management,18-24,100K-150K,Maestro
7333,f5d9975dce,2/14/2021,F,12/25/1906,General Region,Industry Category,Other,18-24,50K-75K,Diners Club / Carte Blanche
7334,e70799e4ba,11/23/2021,F,9/13/1939,General Region,Industry Category,Other,45-54,150K+,VISA 13 digit
7335,664aa8829f,8/13/2021,F,2/15/2019,General Region,Industry Category,Healthcare & Counseling,18-24,75K-100K,VISA 16 digit
7336,7c017f222b,9/27/2021,M,5/2/1950,General Region,Industry Category,Other,25-34,75K-100K,JCB 15 digit
7337,2b9acdc85c,9/1/2020,F,10/29/1928,General Region,Industry Category,Other,18-24,100K-150K,Diners Club / Carte Blanche
7338,9699789f58,6/10/2020,M,7/2/2009,General Region,Industry Category,Engineering,25-34,50K-75K,Mastercard
7339,1a316f4ea2,11/21/2019,F,4/14/1918,General Region,Industry Category,Management,45-54,150K+,Diners Club / Carte Blanche
7340,f6d9b39ff5,7/14/2019,M,3/12/1911,General Region,Industry Category,Other,25-34,150K+,American Express
7341,40d337be34,9/21/2021,M,9/15/1951,General Region,Industry Category,Other,55-64,100K-150K,VISA 19 digit
7342,3bd46afe87,2/25/2021,M,10/18/2006,General Region,Industry Category,Technology,35-44,100K-150K,American Express
7343,95e69aab6d,7/5/2019,M,8/9/1928,General Region,Industry Category,Other,25-34,50K-75K,VISA 13 digit
7344,c68dec149d,8/12/2021,F,8/9/1972,General Region,Industry Category,Other,35-44,150K+,Mastercard
7345,aacc5efa17,8/2/2019,M,4/2/1978,General Region,Industry Category,Other,45-54,100K-150K,VISA 16 digit
7346,aae4196c22,8/14/2021,F,11/25/1945,General Region,Industry Category,Other,45-54,30K-50K,Discover
7347,9b38049317,6/22/2021,F,1/30/1988,General Region,Industry Category,Management,18-24,150K+,VISA 13 digit
7348,3ba7071b4e,9/23/2019,M,10/22/1913,General Region,Industry Category,Management,35-44,150K+,VISA 19 digit
7349,4fe2f4e663,9/5/2021,M,6/27/1915,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
7350,29cc2b724f,1/28/2020,F,2/17/1997,General Region,Industry Category,Engineering,35-44,150K+,JCB 16 digit
7351,922a63b4d6,1/15/2020,F,10/14/1909,General Region,Industry Category,Science & Research,55-64,<30K,Mastercard
7352,8.49E+41,5/9/2021,F,3/23/2013,General Region,Industry Category,Other,55-64,75K-100K,VISA 13 digit
7353,d98da85928,5/17/2021,F,4/5/1996,General Region,Industry Category,Engineering,45-54,150K+,Maestro
7354,133b12dfa8,2/16/2021,M,3/6/2010,General Region,Industry Category,Other,55-64,150K+,Maestro
7355,fca6519647,3/12/2022,F,7/29/1946,General Region,Industry Category,Management,35-44,150K+,VISA 19 digit
7356,5fd592f338,11/30/2020,M,1/1/1974,General Region,Industry Category,Other,45-54,75K-100K,VISA 16 digit
7357,900ee36800,3/18/2022,M,3/7/2000,General Region,Industry Category,Management,65+,150K+,JCB 16 digit
7358,a373e8d1a3,10/28/2021,M,3/3/1992,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
7359,7c2f0b398e,4/16/2021,M,6/9/1966,General Region,Industry Category,Other,35-44,<30K,VISA 16 digit
7360,3fcae17881,1/20/2021,M,5/15/1909,General Region,Industry Category,Healthcare & Counseling,35-44,100K-150K,VISA 13 digit
7361,bbd528c0af,11/22/2019,F,12/18/1954,General Region,Industry Category,Engineering,55-64,150K+,Maestro
7362,e13c888fe3,4/23/2020,F,6/1/1992,General Region,Industry Category,Other,25-34,150K+,Maestro
7363,8b089955bd,1/31/2020,M,7/6/2009,General Region,Industry Category,Other,18-24,150K+,JCB 15 digit
7364,1b27bc7d72,2/6/2020,M,7/18/1952,General Region,Industry Category,Engineering,35-44,100K-150K,Maestro
7365,fb468c8591,6/28/2020,M,4/28/1978,General Region,Industry Category,Management,35-44,150K+,American Express
7366,83e9eb386f,5/8/2022,F,10/9/2000,General Region,Industry Category,Other,45-54,30K-50K,JCB 15 digit
7367,bb00796725,7/12/2021,F,6/3/2014,General Region,Industry Category,Management,65+,30K-50K,VISA 19 digit
7368,fe7ecd45ea,4/21/2022,F,8/30/2015,General Region,Industry Category,Other,55-64,30K-50K,Mastercard
7369,6142004b9c,9/7/2019,F,9/4/2015,General Region,Industry Category,Management,45-54,150K+,VISA 16 digit
7370,0f9b6266a4,1/19/2020,F,12/23/2018,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
7371,505f24e207,12/3/2020,M,3/24/1969,General Region,Industry Category,Other,55-64,100K-150K,JCB 15 digit
7372,083da97068,10/28/2019,F,6/20/2009,General Region,Industry Category,Other,65+,150K+,Discover
7373,7756a4dc04,4/20/2020,F,4/13/2019,General Region,Industry Category,Other,55-64,150K+,JCB 15 digit
7374,8f58b1305d,10/25/2021,F,2/27/1953,General Region,Industry Category,Management,35-44,100K-150K,VISA 16 digit
7375,3eb1ca64e1,4/21/2021,F,4/14/1940,General Region,Industry Category,Other,55-64,100K-150K,JCB 16 digit
7376,c809c61514,7/28/2020,M,9/17/2020,General Region,Industry Category,Management,45-54,150K+,VISA 19 digit
7377,59fe592e06,6/1/2021,M,7/6/2001,General Region,Industry Category,Other,25-34,150K+,Maestro
7378,19cb5cced4,9/20/2021,F,2/26/1909,General Region,Industry Category,Other,35-44,150K+,American Express
7379,006ce87b08,2/16/2020,F,12/20/1979,General Region,Industry Category,Management,55-64,100K-150K,VISA 13 digit
7380,338aa8f278,9/29/2019,F,10/9/2016,General Region,Industry Category,Management,25-34,50K-75K,Maestro
7381,c303cb7d82,9/26/2020,F,8/8/1927,General Region,Industry Category,Other,55-64,75K-100K,JCB 16 digit
7382,d7b73b6be5,3/18/2022,F,5/2/1994,General Region,Industry Category,Other,35-44,<30K,Diners Club / Carte Blanche
7383,b1b4d21cb8,1/18/2021,M,4/7/1944,General Region,Industry Category,Other,55-64,100K-150K,VISA 16 digit
7384,86c99362d4,6/17/2022,F,1/28/1994,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
7385,3c8345059c,1/29/2020,F,5/15/1966,General Region,Industry Category,Other,35-44,150K+,Maestro
7386,e82c98f6bc,8/13/2021,M,10/29/1998,General Region,Industry Category,Management,25-34,150K+,JCB 15 digit
7387,d54e0487f8,1/12/2022,M,5/26/1916,General Region,Industry Category,Other,45-54,50K-75K,JCB 15 digit
7388,32c33f4a10,8/11/2019,M,10/9/1929,General Region,Industry Category,Other,35-44,100K-150K,VISA 16 digit
7389,e44f6c4ce7,12/8/2019,F,8/21/2012,General Region,Industry Category,Healthcare & Counseling,35-44,150K+,Discover
7390,d21a709ab6,5/11/2022,F,8/22/1994,General Region,Industry Category,Other,55-64,75K-100K,Diners Club / Carte Blanche
7391,169dad024e,7/25/2019,F,6/7/2012,General Region,Industry Category,Other,18-24,150K+,Maestro
7392,56e677964e,2/20/2021,M,12/8/1989,General Region,Industry Category,Management,25-34,150K+,VISA 19 digit
7393,5d4ccbf56f,12/19/2019,M,8/12/1943,General Region,Industry Category,Engineering,25-34,150K+,VISA 16 digit
7394,1d2a081a6e,11/7/2021,F,9/22/1976,General Region,Industry Category,Other,35-44,<30K,VISA 19 digit
7395,f825d1cccd,1/24/2020,M,11/27/1978,General Region,Industry Category,Other,45-54,75K-100K,JCB 16 digit
7396,162e71ae8f,12/26/2020,M,10/18/2000,General Region,Industry Category,Other,55-64,100K-150K,JCB 16 digit
7397,766cab2259,4/30/2020,F,9/30/1922,General Region,Industry Category,Other,45-54,100K-150K,JCB 16 digit
7398,7cad61eb1e,4/23/2020,F,6/9/1944,General Region,Industry Category,Healthcare & Counseling,35-44,75K-100K,VISA 16 digit
7399,45ef0b64b7,1/4/2020,M,1/12/1971,General Region,Industry Category,Management,18-24,150K+,JCB 16 digit
7400,b50bff3be2,11/12/2020,M,2/25/1910,General Region,Industry Category,Management,45-54,<30K,VISA 19 digit
7401,956d2ab2ea,6/30/2019,M,6/18/1942,General Region,Industry Category,Other,25-34,100K-150K,Maestro
7402,ab6ab0357a,6/19/2020,F,3/21/1910,General Region,Industry Category,Other,35-44,150K+,JCB 15 digit
7403,28ae4c7322,10/21/2019,F,4/9/1950,General Region,Industry Category,Management,25-34,50K-75K,JCB 16 digit
7404,8d8a47b8dc,1/25/2021,F,1/13/1981,General Region,Industry Category,Other,45-54,50K-75K,JCB 15 digit
7405,be83aaf75f,6/23/2020,M,4/10/1947,General Region,Industry Category,Other,35-44,50K-75K,VISA 13 digit
7406,2da1554f6b,7/25/2020,F,8/3/1927,General Region,Industry Category,Engineering,18-24,150K+,American Express
7407,6231e01dee,12/10/2020,M,1/31/1987,General Region,Industry Category,Other,35-44,150K+,Discover
7408,71f6191cd4,4/16/2022,M,10/9/1906,General Region,Industry Category,Management,45-54,<30K,VISA 16 digit
7409,14c7102a4e,9/20/2021,F,6/7/1931,General Region,Industry Category,Other,65+,150K+,JCB 16 digit
7410,09ab2cb821,3/18/2022,M,4/28/1937,General Region,Industry Category,Management,35-44,150K+,Mastercard
7411,505cc7a9fc,8/25/2019,F,11/13/1909,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
7412,154f2ddc46,9/24/2021,F,4/6/2009,General Region,Industry Category,Other,18-24,75K-100K,JCB 16 digit
7413,0416a77dd8,1/28/2020,M,3/5/1907,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
7414,04796cfcd3,9/21/2020,F,5/23/1915,General Region,Industry Category,Other,35-44,100K-150K,VISA 19 digit
7415,8e07e337ad,12/2/2020,F,7/4/1908,General Region,Industry Category,Other,18-24,75K-100K,American Express
7416,52bc5090a7,1/10/2020,M,4/9/1990,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
7417,3e35d9e481,3/20/2020,F,9/9/2021,General Region,Industry Category,Engineering,55-64,50K-75K,VISA 13 digit
7418,03431e2ff4,7/14/2019,M,9/22/1908,General Region,Industry Category,Other,55-64,50K-75K,JCB 16 digit
7419,5364341915,6/17/2022,M,2/14/1981,General Region,Industry Category,Engineering,45-54,50K-75K,JCB 15 digit
7420,f515026546,3/30/2022,F,6/8/1970,General Region,Industry Category,Management,45-54,75K-100K,VISA 16 digit
7421,f4ae4cfad3,5/1/2021,F,4/2/2007,General Region,Industry Category,Other,55-64,100K-150K,JCB 16 digit
7422,dc2bb73d70,1/13/2021,M,7/20/2003,General Region,Industry Category,Other,55-64,30K-50K,JCB 16 digit
7423,47c2343132,8/9/2019,M,2/12/1965,General Region,Industry Category,Engineering,65+,30K-50K,VISA 16 digit
7424,234d8962a4,8/17/2019,M,6/3/1925,General Region,Industry Category,Other,55-64,150K+,VISA 19 digit
7425,f81e89a99d,6/28/2021,F,1/10/1974,General Region,Industry Category,Other,35-44,75K-100K,JCB 16 digit
7426,084ae6bc4f,8/8/2020,M,2/1/1908,General Region,Industry Category,Other,35-44,50K-75K,American Express
7427,bc68601d88,1/25/2020,F,6/22/1973,General Region,Industry Category,Management,55-64,150K+,JCB 15 digit
7428,12e3f121a8,3/23/2021,M,11/13/1984,General Region,Industry Category,Other,18-24,150K+,Mastercard
7429,3e31939c90,4/4/2022,F,2/27/1928,General Region,Industry Category,Engineering,55-64,75K-100K,JCB 16 digit
7430,48efdef908,1/12/2020,M,5/28/1933,General Region,Industry Category,Engineering,45-54,100K-150K,Mastercard
7431,e4a44ace9b,11/25/2021,M,2/17/1926,General Region,Industry Category,Other,35-44,75K-100K,JCB 16 digit
7432,04060c636c,12/25/2021,F,12/22/1921,General Region,Industry Category,Other,18-24,150K+,American Express
7433,339acdce45,6/13/2020,F,12/27/2017,General Region,Industry Category,Other,25-34,75K-100K,Discover
7434,24408c0ff6,3/11/2020,F,5/4/1979,General Region,Industry Category,Other,25-34,150K+,VISA 19 digit
7435,2499e56b4f,4/20/2020,F,5/1/2013,General Region,Industry Category,Science & Research,18-24,100K-150K,Maestro
7436,3deaa6f284,8/7/2021,M,4/26/1949,General Region,Industry Category,Other,55-64,150K+,American Express
7437,1f0c68d925,5/31/2020,M,10/11/2017,General Region,Industry Category,Other,25-34,50K-75K,Mastercard
7438,2146fd073a,9/18/2020,F,1/6/1970,General Region,Industry Category,Management,55-64,100K-150K,VISA 16 digit
7439,81d7a6f159,3/31/2022,F,10/8/1937,General Region,Industry Category,Other,45-54,<30K,VISA 16 digit
7440,bc5c2260f4,5/10/2020,F,7/8/1948,General Region,Industry Category,Other,35-44,150K+,VISA 13 digit
7441,d35d226f48,10/17/2019,M,10/24/1979,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
7442,88428a54de,1/23/2021,F,2/26/1986,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
7443,c53180c57a,7/30/2021,M,2/7/1975,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
7444,48e27b602b,7/26/2020,M,11/22/1907,General Region,Industry Category,Engineering,55-64,50K-75K,JCB 16 digit
7445,21caa92cc0,8/19/2021,M,4/11/2005,General Region,Industry Category,Other,35-44,150K+,JCB 15 digit
7446,8a07db4206,8/13/2021,M,11/4/1965,General Region,Industry Category,Other,55-64,100K-150K,Discover
7447,191b90c2f7,1/2/2022,F,4/11/1933,General Region,Industry Category,Other,45-54,150K+,VISA 19 digit
7448,d084ec84f5,6/2/2020,F,4/25/1938,General Region,Industry Category,Other,25-34,75K-100K,VISA 13 digit
7449,65358aefaf,4/26/2020,F,10/14/1944,General Region,Industry Category,Healthcare & Counseling,45-54,30K-50K,JCB 16 digit
7450,3e3a243d30,12/21/2019,M,2/25/1980,General Region,Industry Category,Science & Research,25-34,50K-75K,JCB 16 digit
7451,22e95456a2,11/17/2020,F,3/20/1975,General Region,Industry Category,Engineering,55-64,100K-150K,Mastercard
7452,6aeeb266f6,4/23/2020,M,3/3/1997,General Region,Industry Category,Other,55-64,100K-150K,VISA 16 digit
7453,440c1ad0a8,7/26/2020,F,1/5/1959,General Region,Industry Category,Other,55-64,150K+,Diners Club / Carte Blanche
7454,5b50e29102,8/7/2019,M,3/31/1959,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
7455,302dbdf402,6/16/2022,M,10/16/1939,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
7456,444f5239e6,12/25/2019,M,12/16/2016,General Region,Industry Category,Other,55-64,30K-50K,Mastercard
7457,9037d2ffc5,12/6/2020,M,3/8/1926,General Region,Industry Category,Other,18-24,100K-150K,VISA 19 digit
7458,38f606dc24,5/5/2021,F,3/3/1993,General Region,Industry Category,Other,55-64,150K+,American Express
7459,12b3e5a217,8/6/2021,F,3/26/1965,General Region,Industry Category,Other,45-54,150K+,American Express
7460,bd92fa5497,8/28/2021,F,11/9/1969,General Region,Industry Category,Other,45-54,150K+,Discover
7461,c7cf43bff3,1/5/2022,M,6/16/1908,General Region,Industry Category,Other,55-64,100K-150K,Diners Club / Carte Blanche
7462,555f00f7a0,12/12/2020,M,11/16/1979,General Region,Industry Category,Other,45-54,50K-75K,American Express
7463,2e8505a1c4,12/4/2019,M,8/26/1972,General Region,Industry Category,Management,45-54,50K-75K,VISA 16 digit
7464,0301faa6c6,6/4/2021,M,8/16/2009,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
7465,7b401471f0,5/10/2020,F,6/19/1994,General Region,Industry Category,Science & Research,55-64,30K-50K,JCB 16 digit
7466,60b98f9390,7/10/2021,F,10/22/1942,General Region,Industry Category,Management,35-44,100K-150K,JCB 15 digit
7467,9fde71c01e,1/20/2020,F,6/30/1958,General Region,Industry Category,Other,25-34,50K-75K,VISA 19 digit
7468,a5b3cdfbf0,8/22/2021,M,3/22/2014,General Region,Industry Category,Management,25-34,150K+,American Express
7469,691f3589a7,7/10/2021,M,5/23/1966,General Region,Industry Category,Healthcare & Counseling,55-64,50K-75K,JCB 16 digit
7470,e8b1db1334,10/31/2020,M,9/26/1912,General Region,Industry Category,Science & Research,45-54,30K-50K,Maestro
7471,2b06c516b5,7/14/2021,M,12/1/1938,General Region,Industry Category,Other,45-54,100K-150K,VISA 16 digit
7472,eec547d660,1/21/2022,M,4/28/1989,General Region,Industry Category,Other,25-34,30K-50K,JCB 15 digit
7473,72e1efe676,9/19/2021,F,6/20/2017,General Region,Industry Category,Other,45-54,<30K,Discover
7474,f19d92673f,8/29/2019,F,10/19/2012,General Region,Industry Category,Other,25-34,100K-150K,JCB 16 digit
7475,b64d9f334a,6/5/2020,F,6/30/1974,General Region,Industry Category,Management,35-44,150K+,VISA 16 digit
7476,34dae4d2ad,11/17/2021,F,8/16/1972,General Region,Industry Category,Other,35-44,30K-50K,VISA 16 digit
7477,4b58512059,4/7/2021,M,11/12/1968,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
7478,da0f92300b,11/7/2021,M,5/30/1950,General Region,Industry Category,Management,55-64,150K+,JCB 16 digit
7479,d97b0e2dde,5/12/2022,F,6/5/1951,General Region,Industry Category,Other,45-54,<30K,JCB 15 digit
7480,b4f177d6f9,2/27/2021,M,10/4/2007,General Region,Industry Category,Other,25-34,100K-150K,VISA 16 digit
7481,708cd1942b,9/9/2021,M,9/30/1968,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
7482,b4911f416c,4/21/2022,M,8/24/1951,General Region,Industry Category,Other,45-54,150K+,VISA 13 digit
7483,544c12abc6,2/12/2021,M,9/8/2021,General Region,Industry Category,Other,35-44,100K-150K,VISA 16 digit
7484,56cbfe60e2,11/18/2020,M,3/20/1918,General Region,Industry Category,Management,18-24,150K+,Maestro
7485,5adcc02b00,3/15/2021,M,11/6/1906,General Region,Industry Category,Other,25-34,30K-50K,VISA 16 digit
7486,832e379f4e,6/13/2020,M,2/24/1952,General Region,Industry Category,Other,45-54,50K-75K,Mastercard
7487,47e8de8ed6,12/15/2020,M,12/10/2014,General Region,Industry Category,Other,35-44,150K+,Discover
7488,d79d3061a2,2/2/2020,F,6/26/1924,General Region,Industry Category,Engineering,45-54,100K-150K,VISA 16 digit
7489,e43864a722,10/21/2021,F,4/10/1926,General Region,Industry Category,Science & Research,35-44,150K+,Discover
7490,cc344f50da,6/29/2019,F,4/9/1947,General Region,Industry Category,Healthcare & Counseling,25-34,150K+,VISA 16 digit
7491,ce0802b831,12/30/2020,M,10/5/1962,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
7492,e4bd3f9491,5/18/2020,M,1/24/1943,General Region,Industry Category,Other,55-64,150K+,Diners Club / Carte Blanche
7493,010b6c5915,2/13/2020,M,9/10/1915,General Region,Industry Category,Other,55-64,<30K,VISA 16 digit
7494,d210b091dc,12/1/2019,F,4/2/1958,General Region,Industry Category,Engineering,55-64,75K-100K,American Express
7495,9ebe8d4161,4/19/2020,M,12/3/1937,General Region,Industry Category,Engineering,55-64,75K-100K,Discover
7496,c090087bfe,1/23/2022,F,11/13/1988,General Region,Industry Category,Other,18-24,150K+,JCB 15 digit
7497,ff8167467f,8/18/2021,M,3/30/1966,General Region,Industry Category,Other,35-44,150K+,American Express
7498,326ee0ef4a,9/18/2020,F,1/9/1971,General Region,Industry Category,Other,55-64,100K-150K,VISA 16 digit
